date,evaporation,precipitation,pressure,soil_moisture,temperature,wind_speed,humidity,month,is_monsoon,flood_event,district,avg_elevation_m,is_missing_precipitation,flood_onset,flood_state,precipitation_lag1,precipitation_lag2,precipitation_lag3,precipitation_lag5,precipitation_lag7,soil_moisture_lag1,soil_moisture_lag2,soil_moisture_lag3,water_area_km2_lag1,water_area_km2_lag2,water_area_km2_lag3,water_area_km2_lag5,water_area_km2_lag7,water_area_km2_lag14,humidity_lag1,humidity_lag2,pressure_lag1,precipitation_3day_sum,precipitation_7day_sum,precipitation_14day_sum,precipitation_30day_sum,soil_moisture_7day_avg,temperature_7day_avg,precip_change_1day,soil_moisture_change_3day,pressure_drop_1day,precipitation_zscore,soil_moisture_zscore,temperature_zscore,pressure_zscore,water_area_km2_lag1_zscore,water_area_km2_lag2_zscore,water_area_km2_lag3_zscore,water_area_km2_lag5_zscore,water_area_km2_lag7_zscore,water_area_km2_lag14_zscore,days_since_heavy_rain,days_since_dry_day,days_in_monsoon,precip_x_soil_moisture,precip_7day_x_monsoon,pressure_low_x_humidity_high
2024-10-07,-0.000737923,0.0,100002.9796,0.089001704,30.66004619,0.12593003,48.79501285,10,0,0,KP_District,285,0,0,non_flood,0.00246918,0.00246918,0.0,,0.000998202,0.089609686,0.089609686,0.0900679,717.5089775,514.6781241,708.0563202,588.5827837,297.0252258,428.2217509,62.29193104,62.29193104,99799.98429,0.004938359999999778,0.00497576,0.01405751799999978,0.075838754,0.09039428000000001,31.07306830285714,-0.00246918,-0.0010661960000000054,-202.99531000001298,-0.2609388176207283,-0.33465925908546623,0.46591385286107173,0.5888362489123036,0.46160993472214157,-0.055522957538887,0.43779061909502104,0.13625330669840582,-0.6027306058381791,-0.28422809955724987,,0.0,0,0.0,0.0,0.0
2024-10-08,-0.000704989,0.001188522,99933.66145,0.088401154,30.70857621,0.559041407,46.61742226,10,0,0,KP_District,285,0,0,non_flood,0.0,0.00246918,0.00246918,3.74e-05,,0.089001704,0.089609686,0.089609686,568.2530897,717.5089775,514.6781241,901.4345163,1094.812712,279.7045496,48.79501285,62.29193104,100002.9796,0.003657701999999778,0.006164282,0.014427261999999778,0.076266176,0.08990404585714286,30.84514046857143,0.001188522,-0.0012085319999999983,69.31815000000643,-0.25278248656526014,-0.34377077610868845,0.47299026496390284,0.5003713986219269,0.08031035984090666,0.46218296285217836,-0.055246016286661516,0.933066798653859,1.4271850490026408,-0.6621644512969946,,0.0,0,0.000105066716354388,0.0,30.925321974661415
2024-10-09,-0.000688425,0.000563259,99741.95049,0.088386285,30.4939773,0.295782015,47.93958426,10,0,0,KP_District,285,0,0,non_flood,0.001188522,0.0,0.00246918,0.0,,0.088401154,0.089001704,0.089609686,418.9972019,568.2530897,717.5089775,708.0563202,588.5827837,131.1873482,46.61742226,48.79501285,99933.66145,0.001751780999999778,0.006727541,0.011537509999999779,0.076829435,0.08941168757142857,30.58655564714286,-0.000625263,-0.001223400999999999,191.7109599999967,-0.25707340589593736,-0.34399636789391586,0.4416984929024381,0.25570703040923637,-0.3009892150403284,0.08122190356550198,0.46189109393965183,0.4405448157262584,0.13911764486250852,-1.0401008032912127,,0.0,0,4.9784370502814995e-05,0.0,123.70786227896573
2024-10-10,-0.000671278,0.000775322,99654.62074,0.088188292,30.12679276,1.301026825,48.28238139,10,0,0,KP_District,285,0,0,non_flood,0.000563259,0.001188522,0.0,0.00246918,3.74e-05,0.088386285,0.088401154,0.089001704,269.7413141,418.9972019,568.2530897,514.6781241,901.4345163,269.8194126,47.93958426,46.61742226,99741.95049,0.002527102999999778,0.007465463,0.008859820999999778,0.060955171,0.08903781528571429,30.44500887285714,0.00021206299999999997,-0.0008134119999999995,87.32975000000442,-0.25561810592453105,-0.34700030859823483,0.38815742444978946,0.14425550927594452,-0.6822887899215633,-0.29973915572117454,0.08134860147703894,-0.051977167201341906,0.9351474656280954,-0.6873194675612795,,0.0,0,6.8374322930024e-05,0.0,166.75733155516045
2024-10-10,-0.000671278,,99654.62074,0.088188292,30.12679276,1.301026825,48.28238139,10,0,0,KP_District,285,1,0,non_flood,0.000775322,0.000563259,0.001188522,0.00246918,0.0,0.088188292,0.088386285,0.088401154,120.4854263,269.7413141,418.9972019,717.5089775,708.0563202,181.7021644,48.28238139,47.93958426,99654.62074,0.001338580999999778,0.007465463,0.008859820999999778,0.044305584999999995,0.08876929985714287,30.362322414285718,,-0.00021286199999999422,-0.0,,-0.34700030859823483,0.38815742444978946,0.14425550927594452,-1.0635883648027984,-0.6807002150078509,-0.2991938909855741,0.46462013347781894,0.4431098812357768,-0.911554175854652,,0.0,0,,0.0,166.75733155516045
2024-10-11,-0.00063488,1.12e-05,99658.80889,0.087767116,29.77051525,1.499127762,47.69032979,10,0,0,KP_District,285,0,0,non_flood,,0.000775322,0.000563259,0.0,0.00246918,0.088188292,0.088188292,0.088386285,266.6343637,120.4854263,269.7413141,568.2530897,514.6781241,93.58491613,48.28238139,48.28238139,99654.62074,0.0007865219999997778,0.005007483,0.008512264999999778,0.040658001,0.08850607557142856,30.29953375857143,,-0.0006191689999999889,-4.1881500000017695,-0.26086195668940243,-0.35339037153016817,0.3362067662029872,0.14960048837223838,-0.6902260236492171,-1.0616612742945275,-0.679736383448187,0.08447486733384837,-0.04892770315654145,-1.1357888843261559,,0.0,0,9.829916992e-07,0.0,162.71516557316156
2024-10-12,-0.000628075,0.0,99661.0311,0.087431447,29.83526137,0.474021405,45.95785138,10,0,0,KP_District,285,0,0,non_flood,1.12e-05,,0.000775322,0.001188522,0.00246918,0.087767116,0.088188292,0.088188292,179.2699439,266.6343637,120.4854263,418.9972019,717.5089775,5.467667875,47.69032979,48.28238139,99658.80889,1.1199999999777955e-05,0.002538303,0.008512264999999778,0.036846913,0.08819489857142858,30.245994548571428,-1.12e-05,-0.000756845000000006,-2.2222099999926286,-0.2609388176207283,-0.3584831261845151,0.3456477313453745,0.1524365057062715,-0.9134133070488725,-0.6886304021045315,-1.0602788759108,-0.29567039881012236,0.4671615207576145,-1.3600235927594886,,0.0,0,0.0,0.0,155.7828232864241
2024-10-13,-0.000580016,3.24e-05,99718.51034,0.087193706,29.78302358,1.973040384,49.52008022,10,0,0,KP_District,285,0,0,non_flood,0.0,1.12e-05,,0.000563259,0.0,0.087431447,0.087767116,0.088188292,91.90552414,179.2699439,266.6343637,269.7413141,568.2530897,297.0252258,45.95785138,47.69032979,99661.0311,4.359999999977796e-05,0.002570703,0.007546462999999779,0.029924423,0.08793661314285715,30.120705604285714,3.24e-05,-0.0009945860000000056,-57.47924000000057,-0.2607164699265357,-0.36209012171963767,0.33803067020711075,0.2257923636079063,-1.1366005903463408,-0.9116195411029991,-0.6876578575461335,-0.675815664954093,0.08739012992580766,-0.6180879866491692,,0.0,0,2.8250760744e-06,0.0,139.3939054430085
2024-10-14,-0.000489188,,99842.25199,0.087255944,29.52641283,0.981176806,50.28231668,10,0,0,KP_District,285,1,0,non_flood,3.24e-05,0.0,1.12e-05,0.000775322,0.001188522,0.087193706,0.087431447,0.087767116,4.54110436,91.90552414,179.2699439,120.4854263,418.9972019,1094.812712,49.52008022,45.95785138,99718.51034,3.239999999977796e-05,0.0013821810000000001,0.007546462999999779,0.027451127999999998,0.08777301171428571,29.951825121428573,,-0.0005111720000000042,-123.74165000001085,,-0.361145849641557,0.3006129354314709,0.3837132911273818,-1.3597878736949027,-1.1346086799993707,-0.9104019955046365,-1.0559609310980635,-0.29238126090599936,1.4120666981876635,,1.0,0,,0.0,79.3193539445959
2024-10-15,-0.000398414,0.015181037,99817.91462,0.087393833,29.16957956,0.502785604,45.46781035,10,0,0,KP_District,285,0,0,non_flood,,3.24e-05,0.0,,0.000563259,0.087255944,0.087193706,0.087431447,310.6784154,4.54110436,91.90552414,266.6343637,269.7413141,588.5827837,50.28231668,49.52008022,99842.25199,0.015213436999999778,0.015999959,0.02272749999999978,0.041900123,0.08763123285714285,29.762625444285714,,-3.7613999999991377e-05,24.337370000008377,-0.15675768884287503,-0.35905380406531007,0.2485812389573966,0.35265357886570076,-0.5777079954709202,-1.3575978189467903,-1.1331461333611557,-0.6837288702829625,-0.6721526517378063,0.123847619397532,,0.0,0,0.001326729012344821,0.0,82.79023525347867
2024-10-15,-0.000398414,0.015181037,99817.91462,0.087393833,29.16957956,0.502785604,45.46781035,10,0,1,KP_District,285,0,1,onset,0.015181037,,3.24e-05,1.12e-05,0.000775322,0.087393833,0.087255944,0.087193706,616.8157264,310.6784154,4.54110436,179.2699439,120.4854263,901.4345163,45.46781035,50.28231668,99817.91462,0.030362074,0.030405674,0.03787113699999978,0.056349118,0.08751773871428571,29.625880701428574,0.0,0.00020012700000000827,-0.0,-0.15675768884287503,-0.35905380406531007,0.2485812389573966,0.35265357886570076,0.20437188265087552,-0.576212266791888,-1.355890271268667,-0.9062404985068816,-1.0519240425696132,0.9199711755872633,,0.0,0,0.001326729012344821,0.0,82.79023525347867
2024-10-16,-0.000414975,0.009457809,99581.10347,0.087173057,29.75732941,1.145064658,41.9041777,10,0,1,KP_District,285,0,0,continuation,0.015181037,0.015181037,,0.0,,0.087393833,0.087393833,0.087255944,1065.956785,616.8157264,310.6784154,91.90552414,266.6343637,708.0563202,45.46781035,45.46781035,99817.91462,0.03981988299999978,0.039863483,0.047328945999999775,0.065806927,0.08737270514285714,29.57310022285714,-0.005723228,-8.288700000000371e-05,236.8111499999941,-0.19603381690270494,-0.362403407399452,0.3342840709771871,0.050431679812718844,1.3517791791413785,0.20517328526091824,-0.5753632374871305,-1.128752126628923,-0.6800580743783826,0.42787565196896993,,0.0,0,0.0008244661230521129,0.0,175.53514631033303
2024-10-17,-0.000472476,,99581.02305,0.087028541,28.9327279,0.62186764,48.51699051,10,0,0,KP_District,285,1,0,non_flood,0.009457809,0.015181037,0.015181037,3.24e-05,1.12e-05,0.087173057,0.087393833,0.087393833,882.4905919,1065.956785,616.8157264,4.54110436,179.2699439,514.6781241,41.9041777,45.46781035,99581.10347,0.024638845999999777,0.039852282999999995,0.04485976599999977,0.063375076,0.08726719442857143,29.453416315714286,,-0.00036529200000000317,0.0804199999984121,,-0.3645959975153923,0.21404467883647366,0.05032904661693663,0.8830835553690842,1.3515619200776094,0.20516379619242192,-1.3512637548019035,-0.9023508609860266,-0.06421987164932311,,1.0,0,,0.0,203.2750070705858
2024-10-18,-0.00051988,0.000222407,99671.28089,0.086821007,29.39262293,0.184471379,49.5015262,10,0,0,KP_District,285,0,0,non_flood,,0.009457809,0.015181037,,0.0,0.087028541,0.087173057,0.087393833,699.0243986,882.4905919,1065.956785,310.6784154,91.90552414,717.5089775,48.51699051,41.9041777,99581.02305,0.009680215999999776,0.040074689999999996,0.04261299299999977,0.061524629,0.0871799887142857,29.390182252857148,,-0.0005728259999999985,-90.25783999999112,-0.25941253108917606,-0.3677446938335962,0.28110434121295336,0.16551743960104312,0.414387931085856,0.8832824016151563,1.3502928790462008,-0.571551468089015,-1.1246436474918933,0.4519301236593686,,0.0,0,1.9309599703849e-05,0.0,162.72097636105954
2024-10-18,-0.00051988,0.000222407,99671.28089,0.086821007,29.39262293,0.184471379,49.5015262,10,0,0,KP_District,285,0,0,non_flood,0.000222407,,0.009457809,0.015181037,3.24e-05,0.086821007,0.087028541,0.087173057,735.9003888,699.0243986,882.4905919,616.8157264,4.54110436,568.2530897,49.5015262,48.51699051,99671.28089,0.000444814,0.040264697,0.042835399999999774,0.059674182,0.087126746,29.33441073142857,0.0,-0.00035204999999999265,-0.0,-0.25941253108917606,-0.3677446938335962,0.28110434121295336,0.16551743960104312,0.5085939258632663,0.41500288264222274,0.8825278653239008,0.20816081852199608,-1.3469364340486487,0.07211401335667143,,0.0,0,1.9309599703849e-05,0.0,162.72097636105954
2024-10-19,-0.000528818,7.38e-05,99737.20368,0.086516907,30.08369599,0.121351563,46.79304437,10,0,0,KP_District,285,0,0,non_flood,0.000222407,0.000222407,,0.015181037,,0.086821007,0.086821007,0.087028541,515.5582054,735.9003888,699.0243986,1065.956785,310.6784154,418.9972019,49.5015262,49.5015262,99671.28089,0.0005186139999997779,0.040338497,0.041720677999999775,0.058560595,0.08702116928571428,29.41402261142857,-0.00014860699999999998,-0.0005116339999999969,-65.92279000001145,-0.2604323589839563,-0.37235848506956637,0.38187326250588477,0.24964908114188644,-0.05430769294190534,0.5091252418731131,0.4147628510916815,1.3520945672962386,-0.5679909993803736,-0.30770209694602585,,0.0,0,6.384947736600001e-06,0.0,122.97039862032437
2024-10-20,-0.00052819,0.0,99756.62238,0.086281124,30.18469358,0.558273469,41.65036823,10,0,0,KP_District,285,0,0,non_flood,7.38e-05,0.000222407,0.000222407,0.009457809,0.015181037,0.086516907,0.086821007,0.086821007,580.0792244,515.5582054,735.9003888,882.4905919,616.8157264,269.7413141,46.79304437,49.5015262,99737.20368,0.00029620699999977795,0.02515746,0.04115741899999977,0.056966718,0.08686221085714287,29.5590389,-7.38e-05,-0.0005398830000000049,-19.418699999994715,-0.2609388176207283,-0.3759357739185988,0.39660024115194287,0.2744315138573168,0.11052223422699856,-0.053276636075470625,0.5087817968738315,0.8848178264424642,0.2109544351861241,-0.687518207248723,,0.0,0,0.0,0.0,101.36767491940982
2024-10-21,-0.000486914,0.0,99832.67629,0.086200953,29.42152842,0.280191458,44.77198695,10,0,0,KP_District,285,0,0,non_flood,0.0,7.38e-05,0.000222407,,0.015181037,0.086281124,0.086516907,0.086821007,424.2580601,580.0792244,515.5582054,699.0243986,1065.956785,120.4854263,41.65036823,46.79304437,99756.62238,7.379999999977796e-05,0.009976423,0.04038209699999978,0.05614794,0.08669179942857143,29.59503159428571,0.0,-0.0006200540000000088,-76.05391000000236,-0.2609388176207283,-0.37715212464921033,0.28531919954753177,0.3714926408802879,-0.28754945715380253,0.11140695602129479,-0.053002162885578144,0.4175410850793027,1.3537631177672351,-1.0673343175514203,,0.0,0,0.0,0.0,74.91414960545447
2024-10-22,-0.000481594,0.0,99934.32011,0.086160883,29.43391035,0.279273139,44.15527484,10,0,0,KP_District,285,0,0,non_flood,0.0,0.0,7.38e-05,0.000222407,0.009457809,0.086200953,0.086281124,0.086516907,268.4368957,424.2580601,580.0792244,735.9003888,882.4905919,266.6343637,44.77198695,41.65036823,99832.67629,0.0,0.0005186139999999999,0.04038209699999978,0.052694928999999995,0.08654720314285715,29.548828871428576,0.0,-0.00035602400000001033,-101.6438199999975,-0.2609388176207283,-0.3777600648492279,0.2871246725168074,0.5012119902749405,-0.6856211487900706,-0.2863113295752836,0.11150048922680046,0.5114618899167346,0.8869459465909307,-0.695424560781742,,0.0,0,0.0,0.0,29.001135944109425
2024-10-22,-0.000481594,0.0,99934.32011,0.086160883,29.43391035,0.279273139,44.15527484,10,0,0,KP_District,285,0,0,non_flood,0.0,0.0,0.0,0.000222407,,0.086160883,0.086200953,0.086281124,112.6157313,268.4368957,424.2580601,515.5582054,699.0243986,179.2699439,44.15527484,44.77198695,99934.32011,0.0,0.0005186139999999999,0.040370896999999774,0.049241917999999996,0.08642325199999999,29.620426364285716,0.0,-0.00012024100000000704,-0.0,-0.2609388176207283,-0.3777600648492279,0.2871246725168074,0.5012119902749405,-1.0836928404263386,-0.6840296154271022,-0.285780818165271,-0.04973565602916527,0.42012877490574024,-0.9177435231783996,,0.0,0,0.0,0.0,29.001135944109425
2024-10-23,-0.000477806,0.0,100001.9648,0.086073296,29.56029832,0.244695291,41.62019177,10,0,0,KP_District,285,0,0,non_flood,0.0,0.0,0.0,7.38e-05,0.000222407,0.086160883,0.086160883,0.086200953,248.4050635,112.6157313,268.4368957,580.0792244,735.9003888,91.90552414,44.15527484,44.15527484,99934.32011,0.0,0.000296207,0.040370896999999774,0.049241917999999996,0.08631643614285714,29.64437999142857,0.0,-0.00012765700000000324,-67.64469000000099,-0.2609388176207283,-0.3790889307913026,0.3055539532086396,0.5875411461134686,-0.7367958743874098,-1.0817479012789206,-0.6830621258123023,0.11459528127028239,0.5139572080280553,-1.1400624854732677,,0.0,0,0.0,0.0,0.0
2024-10-24,-0.000481652,0.0,99970.50356,0.085946947,29.67807373,0.688944066,37.99389061,10,0,0,KP_District,285,0,0,non_flood,0.0,0.0,0.0,0.0,0.000222407,0.086073296,0.086160883,0.086160883,166.7866119,248.4050635,112.6157313,424.2580601,515.5582054,4.54110436,41.62019177,44.15527484,100001.9648,0.0,7.38e-05,0.04033849699999977,0.048883161999999994,0.08619157042857142,29.68515867714286,0.0,-0.0002139359999999979,31.46124000000418,-0.2609388176207283,-0.3810058920174571,0.32272739217981405,0.5473898453855969,-0.9453041038198479,-0.735158908394029,-1.0803434334593334,-0.28227132712147635,-0.04668839652500718,-1.3623814478190308,,0.0,0,0.0,0.0,11.20684514744528
2024-10-25,-0.000486935,8.05e-05,99841.07427,0.085832795,30.40353992,0.86037231,36.32111288,10,0,0,KP_District,285,0,0,non_flood,0.0,0.0,0.0,0.0,7.38e-05,0.085946947,0.086073296,0.086160883,85.16816033,166.7866119,248.4050635,268.4368957,580.0792244,310.6784154,37.99389061,41.62019177,99970.50356,8.049999999977796e-05,8.05e-05,0.040418996999999776,0.048963662,0.08609384014285713,29.730850667142857,8.05e-05,-0.0003280879999999903,129.42929000000004,-0.2603863796768239,-0.382737800919688,0.428511352852211,0.3822102674101506,-1.153812333175646,-0.9434820254059283,-0.7341352423663068,-0.6791379357679288,0.11748092024157367,-0.5833442894755878,,0.0,0,6.909539997500001e-06,0.0,57.72359378866499
2024-10-26,-0.000436895,,99738.68832,0.085823548,30.43961871,0.618621607,45.10268265,10,0,0,KP_District,285,1,0,non_flood,8.05e-05,0.0,0.0,0.0,0.0,0.085832795,0.085946947,0.086073296,3.549708765,85.16816033,166.7866119,112.6157313,424.2580601,616.8157264,36.32111288,37.99389061,99841.07427,8.049999999977796e-05,8.05e-05,0.02523795999999978,0.04796546,0.08602847214285714,29.767268542857146,,-0.0002497479999999941,102.38594999999623,,-0.3828780959790732,0.43377218699593284,0.2515438007115037,-1.3623205625186707,-1.1518051423412559,-0.9422294720855523,-1.076004544414381,-0.27899536729046504,0.1956928687660659,,1.0,0,,0.0,117.85857775778301
2024-10-27,-0.000450677,,99525.80376,0.08577037,30.89716251,0.850947041,41.97684205,10,0,1,KP_District,285,1,1,onset,,8.05e-05,0.0,0.0,0.0,0.085823548,0.085832795,0.085946947,312.2213192,3.549708765,85.16816033,248.4050635,268.4368957,1065.956785,45.10268265,36.32111288,99738.68832,8.05e-05,8.05e-05,0.01005692299999978,0.04796546,0.08596696028571428,29.978073412857146,,-0.0001765769999999972,212.88456000000588,,-0.3836849101531818,0.5004890044193596,-0.02014262960337742,-0.5737663850480808,-1.360128259263821,-1.1503237017283099,-0.7301577400467678,-0.675471655076947,1.338636121251197,,2.0,0,,0.0,199.05260667184092
2024-10-27,-0.000450677,,99525.80376,0.08577037,30.89716251,0.850947041,41.97684205,10,0,0,KP_District,285,1,0,non_flood,,,8.05e-05,0.0,0.0,0.08577037,0.085823548,0.085832795,1006.885955,312.2213192,3.549708765,166.7866119,112.6157313,882.4905919,41.97684205,45.10268265,99525.80376,,8.05e-05,0.000599113999999781,0.04796546,0.08591117271428571,30.187109435714287,,-6.242500000000484e-05,-0.0,,-0.3836849101531818,0.5004890044193596,-0.02014262960337742,1.2008726876194962,-0.5722741557083705,-1.3584179313583196,-0.938034752224111,-1.0719479428634286,0.871763980644858,,2.0,0,,0.0,199.05260667184092
2024-10-28,-0.000426694,0.0,99394.53318,0.085714926,29.97094658,0.719421854,43.1917098,10,0,1,KP_District,285,0,1,onset,,,,0.0,0.0,0.08577037,0.08577037,0.085823548,620.8929296,1006.885955,312.2213192,85.16816033,248.4050635,699.0243986,41.97684205,41.97684205,99525.80376,0.0,8.05e-05,0.0005991139999997779,0.04792806,0.08584746457142857,30.26382889714286,,-0.00010862200000000266,131.2705799999967,-0.2609388176207283,-0.3845261039752375,0.36543269047416005,-0.18767208916381778,0.2147877923330958,1.200789402480865,-0.5714294532569982,-1.1459117643250463,-0.7264412810504114,0.4048918395295729,,0.0,0,0.0,0.0,261.51147182968896
2024-10-29,-0.000426894,0.0,99504.88592,0.085746175,29.31790135,1.202099322,45.70825627,10,0,0,KP_District,285,0,0,non_flood,0.0,,,8.05e-05,0.0,0.085714926,0.08577037,0.08577037,828.8721349,620.8929296,1006.885955,3.549708765,166.7866119,735.9003888,43.1917098,41.97684205,99394.53318,0.0,8.05e-05,0.00037670699999977795,0.04792806,0.085800733,30.22920075857143,0.0,-2.419500000000463e-05,-110.35274000000209,-0.2609388176207283,-0.38405199558216674,0.2702088028831801,-0.04683828700331385,0.7461060788940302,0.2155799477577462,1.1996860171570622,-1.3537887764132468,-0.934113844850407,0.4987313212932153,,0.0,0,0.0,0.0,226.30801251525253
2024-10-30,-0.000396522,0.0,99761.86216,0.085748443,29.04590131,0.994323167,46.74689718,10,0,0,KP_District,285,0,0,non_flood,0.0,0.0,,,0.0,0.085746175,0.085714926,0.08577037,650.8583151,828.8721349,620.8929296,312.2213192,85.16816033,515.5582054,45.70825627,43.1917098,99504.88592,0.0,8.05e-05,0.00015429999999977797,0.04545888,0.08577237528571427,30.13889041285714,0.0,-2.1927000000004915e-05,-256.9762400000036,-0.2609388176207283,-0.38401758559031146,0.2305470764914233,0.2811185987442444,0.29133947093496554,0.7464265329648803,0.21555902475508726,-0.5676217901089311,-1.14178640857407,-0.06198030133123913,,0.0,0,0.0,0.0,111.32205121147094
2024-10-30,-0.000396522,0.0,99761.86216,0.085748443,29.04590131,0.994323167,46.74689718,10,0,0,KP_District,285,0,0,non_flood,0.0,0.0,0.0,,8.05e-05,0.085748443,0.085746175,0.085714926,739.2792853,650.8583151,828.8721349,1006.885955,3.549708765,580.0792244,46.74689718,45.70825627,99761.86216,0.0,0.0,8.049999999977796e-05,0.0429897,0.085760325,29.94494204,0.0,3.35169999999968e-05,-0.0,-0.2609388176207283,-0.38401758559031146,0.2305470764914233,0.2811185987442444,0.517225892199791,0.2920636642146163,0.7458223619797343,1.2016449152075706,-1.3494589722850108,0.1022083469731022,,0.0,0,0.0,0.0,111.32205121147094
2024-10-31,-0.000360165,,100004.5692,0.085790716,28.72708368,1.296338743,52.83116446,10,0,0,KP_District,285,1,0,non_flood,0.0,0.0,0.0,,,0.085748443,0.085748443,0.085746175,472.8444952,739.2792853,650.8583151,620.8929296,312.2213192,424.2580601,46.74689718,46.74689718,99761.86216,0.0,0.0,8.049999999977796e-05,0.0429897,0.08575563471428571,29.700294178571426,,4.4541000000009046e-05,-242.70703999999387,,-0.38337622157545387,0.18405863623263327,0.5908649199893716,-0.1634271372795664,0.5177495447990045,0.29195870756728554,0.21854519610624198,-0.5640651862638363,-0.29431462709253803,,1.0,0,,0.0,0.0
2024-11-01,-0.000400521,0.0,99988.5028,0.085761061,29.20171883,1.525320485,41.60696911,11,0,0,KP_District,285,0,0,non_flood,,0.0,0.0,0.0,,0.085790716,0.085748443,0.085748443,578.8528919,472.8444952,739.2792853,828.8721349,1006.885955,268.4368957,52.83116446,46.74689718,100004.5692,0.0,0.0,8.049999999977796e-05,0.041801178,0.08575430485714285,29.458087938571428,,1.2618000000005902e-05,16.066399999996065,-0.2609388176207283,-0.38382614587371994,0.25326763140487885,0.5703607422133515,0.10738935908347576,-0.16229920479088802,0.5173966241669843,0.7482550220738579,1.2034614338782244,-0.6908376014126514,,0.0,0,0.0,0.0,4.783636452514077
2024-11-02,-0.000377764,0.000662749,99925.83223,0.085696197,28.83504369,0.759044846,45.75183132,11,0,0,KP_District,285,0,0,non_flood,0.0,,0.0,0.0,,0.085761061,0.085790716,0.085748443,418.4264985,578.8528919,472.8444952,650.8583151,620.8929296,112.6157313,41.60696911,52.83116446,99988.5028,0.000662748999999778,0.000662749,0.000743248999999778,0.041900667999999995,0.08574370871428572,29.163499535714287,0.000662749,-5.224599999999191e-05,62.670570000002044,-0.2563906474979367,-0.3848102595032166,0.1998008411891889,0.4903796320327966,-0.30244717403283977,0.10827686222651128,-0.16190494710012318,0.29486512970422624,0.22132859966828325,-1.0873605757327647,,0.0,0,5.6795068865553004e-05,0.0,33.933113024205575
2024-11-03,-0.000353807,0.0,100025.23,0.085745664,28.32301584,1.001060921,51.09692658,11,0,0,KP_District,285,0,0,non_flood,0.000662749,0.0,,0.0,0.0,0.085696197,0.085761061,0.085790716,258.0001051,418.4264985,578.8528919,739.2792853,828.8721349,248.4050635,45.75183132,41.60696911,99925.83223,0.000662748999999778,0.000662749,0.000743248999999778,0.041125346,0.08574809985714285,28.928080858571427,-0.000662749,-4.5052000000003756e-05,-99.39776999999594,-0.2609388176207283,-0.38405974845070195,0.1251394238906489,0.6172325391321077,-0.7122837071491551,-0.30119582034598213,0.10837383450639677,0.5200677246894746,0.7505174526180086,-0.741813229246077,,0.0,0,0.0,0.0,0.0
2024-11-03,-0.000353807,0.0,100025.23,0.085745664,28.32301584,1.001060921,51.09692658,11,0,0,KP_District,285,0,0,non_flood,0.0,0.000662749,0.0,0.0,0.0,0.085745664,0.085696197,0.085761061,97.57371174,258.0001051,418.4264985,472.8444952,650.8583151,166.7866119,51.09692658,45.75183132,100025.23,0.000662748999999778,0.000662749,0.000743248999999778,0.041125346,0.08574802685714286,28.785954357142856,0.0,-1.5397000000000327e-05,-0.0,-0.2609388176207283,-0.38405974845070195,0.1251394238906489,0.6172325391321077,-1.1221202401632837,-0.7106685029184754,-0.30064895515419104,-0.15852476292009923,0.2975734721211224,-0.9495102472503539,,0.0,0,0.0,0.0,0.0
2024-11-04,-0.000360042,0.0,99939.55513,0.085714236,28.66745278,1.789359314,45.43758614,11,0,0,KP_District,285,0,0,non_flood,0.0,0.0,0.000662749,,0.0,0.085745664,0.085745664,0.085696197,218.1125042,97.57371174,258.0001051,578.8528919,739.2792853,85.16816033,51.09692658,51.09692658,100025.23,0.0,0.000662749,0.000743248999999778,0.041114146,0.08574314014285714,28.731890281428573,0.0,1.8038999999997474e-05,85.67487000000256,-0.2609388176207283,-0.3845365726235532,0.17536354765730014,0.5078930003793135,-0.8141833741598281,-1.1201411853888725,-0.7096717448147787,0.11147189028407095,0.5225545789069931,-1.1572072651782892,,0.0,0,0.0,0.0,27.46468987346403
2024-11-05,-0.000357673,0.0,100051.194,0.085662559,28.52562309,2.051755231,44.35053354,11,0,0,KP_District,285,0,0,non_flood,0.0,0.0,0.0,0.0,0.0,0.085714236,0.085745664,0.085745664,146.543851,218.1125042,97.57371174,418.4264985,472.8444952,3.549708765,45.43758614,51.09692658,99939.55513,0.0,0.000662749,0.000662748999999778,0.041114146,0.08573087099999999,28.657564821428572,0.0,-8.310499999999998e-05,-111.63887000000977,-0.2609388176207283,-0.3853206136945865,0.1546826302610829,0.6503681807056316,-0.9970176826900844,-0.8124777039841649,-1.1186945343733823,-0.297123944121333,-0.15537050863020715,-1.3649042830935005,,0.0,0,0.0,0.0,0.0
2024-11-06,-0.000335386,0.0,100159.2786,0.085641554,28.32662495,0.867588896,49.45453243,11,0,0,KP_District,285,0,0,non_flood,0.0,0.0,0.0,0.000662749,,0.085662559,0.085714236,0.085745664,74.97519786,146.543851,218.1125042,258.0001051,578.8528919,312.2213192,44.35053354,45.43758614,100051.194,0.0,0.000662749,0.000662748999999778,0.041081745999999995,0.08570956214285715,28.600356431428573,0.0,-0.00010411000000000448,-108.08460000000196,-0.2609388176207283,-0.3856393005900537,0.1256656868034695,0.7883073489854332,-1.1798519910670606,-0.9951496932548808,-0.8113690867995681,-0.7057197785267368,0.11436060113046888,-0.5794180140801911,,0.0,0,0.0,0.0,0.0
